assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL3056799	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6,#16]=,-;!@[#8,#6])-&!@[#6]=&!@[#6]1-&@[#6](=&!@[#8])-&@[#7]-&@[#6](-&@[#7]-&@1-&!@[#6]-,=;!@[#6])=&!@[#8]	0.7373271889400922
CHEMBL3078155	[#6,#7,#8]-&!@[#8,#6,#7]-&!@[#6](=&!@[#8])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2-&@[#6]-&@1(-&@[#6]-&@[#6]-&@[#6]1-&@[#6]-&@2-&@[#6]-&@[#7]-&@[#6]2-&@[#6]-&@1(-&@[#6]-,=;@[#6]-&@[#6](-&@[#6]=&@2)=&!@[#8])-&!@[#6])-&!@[#6]	0.7828877005347594
CHEMBL3077270	[#7,#6]-,=;!@[#6,#7]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#35,#6,#7,#9,#17]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6538461538461539
CHEMBL3069984	[#6,#7,#8,#9]-,=;!@[#8,#6,#7,#16]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6]:,-;@1	0.2834453268173488
CHEMBL3074514	[#6,#8]-,=;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6554621848739496
CHEMBL2320307	[#6,#17]-&!@[#7,#6]1:&@[#6](-&!@[#6](=,-;!@[#8,#7])-,=;!@[#8]):&@[#6,#7,#8,#16]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.5619834710743802
CHEMBL2317274	[#6,#8]-&!@[#16,#6,#7,#8]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@1)-&!@[#6,#16]-,=;!@[#8,#6,#7,#16]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@1	0.7698150594451784
CHEMBL2319036	[#6,#8]-&!@[#8,#6,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6](-&!@[#17]):&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6]	0.6201038225578103
CHEMBL2329311	[#6]1:&@[#6]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]2:&@[#7]:&@[#6](:&@[#6](:&@[#6]:&@2-&!@[#6])-&!@[#17,#6,#7,#9,#35,#53])-&!@[#6,#7,#16,#35]):&@[#6]:&@[#6]:&@[#6]:&@1	0.7853658536585366
CHEMBL2329815	[#8,#9]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#7]:&@2-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5980392156862745
CHEMBL2338837	[#8]=&!@[#6](-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8881530537159676
CHEMBL2341486	[#6]-&!@[#16]-&!@[#6]1=&@[#6]-&@[#6](=&!@[#8])-&@[#6]2:&@[#6](-&@[#6]-&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.5820788530465949
CHEMBL2340533	[#6,#7,#8,#16](-,=;!@[#6,#7,#8,#16]-,=;!@[#16,#6,#7,#8])-,=;!@[#6,#7]1:,-,=;@[#6,#7]:,-;@[#6,#7]:,-,=;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@1	0.28665568369028005
CHEMBL2351085	[#6,#8]-&!@[#6]-&!@[#6](-&!@[#6]-,=;!@[#8,#6,#7])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#16,#8]-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#16]:&@[#6](:&@[#7]:&@2)-,=;!@[#7,#8]	0.8888888888888888
CHEMBL2352293	[#6,#7]-&!@[#7,#6]1-,=;@[#6,#7]-&@[#6]2(-&@[#7,#6]=,-;@[#6,#7,#8,#16]-&@1)-&@[#6]-&@[#6](-&!@[#6])(-&!@[#6])-&@[#8,#6,#16]-&@[#6]1:&@[#6]-&@2:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#35,#6,#7,#8]	0.6838377334191887
CHEMBL2383288	[#6,#8]=,-;!@[#6]1-,=;@[#6]-&@[#8,#6]-,=;@[#6]-,=;@[#6]-,=;@[#6]-&@[#6](=,-;@[#6]-,=;@[#6]-,=;@[#6,#8]-,=;@1)-,=;!@[#6,#8]	0.4878811571540266
CHEMBL2384387	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]-&@[#6](-&@[#7](-&@[#6]-&@1=&!@[#8])-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#8]	0.690537084398977
CHEMBL2389489	[#6]-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#9])-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8]	0.8340248962655602
CHEMBL2394347	[#6,#7]1:&@[#6,#7]:&@[#7,#6]:&@[#6](:&@[#7,#6]:&@[#6,#7]:&@1)-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#7,#6]:&@[#6,#7]:&@1	0.5203252032520326
CHEMBL2394434	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#6]:&@[#6]:&@[#7]:&@2-&@[#6]-&@[#6]-,:;@[#6,#8,#16]-,:;@[#6]-&@[#6]-&@[#7]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#7,#16]-&@[#6]-&@[#6]-,:;@[#6,#8,#16]-,:;@[#6]-,:;@[#6]-,:;@[#7,#6,#16]	0.6448362720403022
CHEMBL2399021	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6,#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17])-&!@[#6](-&!@[#6])-&!@[#6]	0.7259136212624584
CHEMBL2404825	[#6]-&!@[#6]-&!@[#8,#6]-&!@[#6,#16](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7,#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#17,#6])-&!@[#7]	0.4093879976232917
CHEMBL2411354	[#6](-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#7]1-&@[#6](=&!@[#8])-&@[#8,#6,#7]-&@[#6](-&@[#6]-&@1)(-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@1)-&!@[#6](=,-;!@[#8,#7])-,=;!@[#7,#8]	0.6691233514352211
CHEMBL2412224	[#6]-&!@[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#6]-&!@[#7,#6]	0.5224128389596016
CHEMBL2423680	[#8,#6]=,-;!@[#6](-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@1)-,=;!@[#6,#8]	0.6793802145411204
CHEMBL2423446	[#7,#6,#8]-,=;!@[#6]-&!@[#6]-&!@[#7,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1:&@[#16]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#8]:&@[#6](:&@[#6]:&@[#6]:&@2=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#8]-&@[#6]-&@[#6]-&@1	0.80714635340186
CHEMBL2427556	[#6]-&!@[#7]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]:&@[#6](:&@[#7]1:&@[#6]:&@2:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#7]	0.6152228763666947
CHEMBL2429574	[#8]=,-;!@[#6](-,=;!@[#8])-&!@[#6]1:&@[#6]:&@[#6](=&!@[#8]):&@[#6]2:&@[#6](:&@[#8]:&@1):&@[#6](:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#7]-&!@[#8,#6]	0.6435331230283912
CHEMBL2429079	[#8,#6]=,-;!@[#6](-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6]:,-;@1)-&!@[#7,#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6,#7](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#7,#6]	0.459830866807611
CHEMBL2432160	[#7]#&!@[#6]-&!@[#6]1:&@[#6](-&!@[#7]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.837782340862423
CHEMBL2434703	[#6,#8]-,=;!@[#6]-&!@[#7](-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#8])-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6,#9]	0.8275090858261113
CHEMBL2439744	[#8]=&!@[#6]1-&@[#7](-&!@[#6])-&@[#6]-&@[#6](-&@[#7]-&@1-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@1	0.5246356696738376
CHEMBL3090387	[#8]=&!@[#6]1-,:;@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-,:;@[#6]-,:;@[#8,#6]-,:;@[#6]2:&@[#6]-,:;@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#7,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#9,#6,#7]	0.760806916426513
CHEMBL3088374	[#7]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1=&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6,#16]-,=;!@[#6,#7,#8,#16]	0.7655288192501399
CHEMBL3091164	[#6]-&!@[#6]-&!@[#7]12-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&@[#6](-&@[#6]-&@2)-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1(-&!@[#6]2=,:;@[#6]-,:;@[#6]=,:;@[#6]-,:;@[#6,#16]-,:;@2)-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.763888888888889
CHEMBL3096888	[#7,#6,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#8,#7]:&@[#6](:&@[#7,#8]:&@2)-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@2)-&!@[#6]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#7]:&@[#6]:&@1-&!@[#7]	0.8125
CHEMBL3096735	[#6,#7,#8,#17]-&!@[#6]1:&@[#6]:&@[#6](=&!@[#8]):&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17,#9,#35]	0.8863636363636364
CHEMBL3106784	[#8]=&!@[#6]1-&@[#7]-&@[#6](-&@[#7]-&@[#6]-&@1=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#16,#7]:&@1)=&!@[#16,#8]	0.5271317829457365
CHEMBL3107150	[#6]1:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@1	0.4448529411764706
CHEMBL3111508	[#7,#6,#8,#9]-,=;!@[#6,#8,#16]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6]:,-;@1	0.26288951841359776
CHEMBL3116602	[#8]=&!@[#16](=&!@[#8])(-&!@[#7]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8,#7,#17]	0.7050976655550263
CHEMBL3132000	[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6](:&@[#7](:&@[#7]:&@1)-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6](-&@[#7](-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6](=,-;!@[#8,#7])-,=;!@[#8,#7]	0.8227228207639569
CHEMBL3223013	[#6]=&!@[#7]-&!@[#7]-&!@[#6]1:,=;@[#7]:,-;@[#6](:,=;@[#6]:,-;@[#16,#6]:,-;@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6256410256410256
CHEMBL3222360	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#6])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6,#7]-&!@[#6,#7]-&!@[#6,#7]-&!@[#6]-&!@[#6,#7]-&!@[#7,#6]-&!@[#6,#7]	0.6181425485961124
CHEMBL3223904	[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#16]:&@1):&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#6]	0.5374513618677043
CHEMBL3231053	[#7,#6,#8,#17]-,=,#;!@[#6,#7]	0.14577777777777778
CHEMBL3242199	[#6]-&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@[#6]-&@1)-&@[#7]=&@[#6](-&@[#6](-&@[#7]-&@2-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6])=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7415123456790124
CHEMBL3239314	[#8]=&!@[#6](-&!@[#6,#7]-&!@[#6,#7,#8])-&!@[#7,#6]-&!@[#6]1:&@[#7,#6,#16]:&@[#6]:&@[#6]:&@[#16,#7,#8]:&@1	0.41606886657101866
CHEMBL3266970	[#8,#6,#7]=,-;!@[#6]-&!@[#6]1:&@[#6]:&@[#6](:&@[#6,#8]:&@[#8,#6]:&@1)-&!@[#6,#7]-&!@[#8,#6,#7]-,=;!@[#6,#8,#16]	0.34864416159380185
CHEMBL3268788	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#7](:&@[#6]:&@1):&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#6]-&!@[#8,#7,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.896551724137931
CHEMBL3268312	[#6,#8]-&!@[#7,#6]1-,:;@[#6]-,:;@[#6]-,:;@[#7,#6]-,:;@[#6]-,:;@[#6]-,:;@1-&!@[#6,#7]-&!@[#8,#6]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#7,#6]:,-;@[#6]:,-;@1	0.5842696629213483
CHEMBL3297243	[#8,#6,#16]=,-;!@[#16,#7]-&!@[#7,#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7,#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7]:&@[#16,#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6593023255813953
CHEMBL3384691	[#8]-&!@[#6]-&!@[#6]1-&@[#6](-&!@[#8])-&@[#6](-&!@[#8])-&@[#6](-&@[#6]-&@[#7]-&@1-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]-,=;!@[#8,#6]-,=;!@[#6,#8])-&!@[#8]	0.5892623308598866
CHEMBL3388390	[#6,#7,#8]-,=;!@[#6,#8,#16]-&!@[#6]-&!@[#6,#7]-&!@[#7,#6,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.4369747899159664
CHEMBL3382981	[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]-&!@[#6]-,=;!@[#6,#8]-&!@[#7,#6]):&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6970118137595552
CHEMBL3385618	[#6,#7,#8,#17]-&!@[#6]1:&@[#6]:&@[#6](=&!@[#8]):&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17,#9,#35]	0.8832318760376314
CHEMBL3375358	[#8,#6,#7]=,-;!@[#6,#16](-,=;!@[#8,#7])-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#6]-&!@[#7,#16]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6,#7]:&@[#6](:&@[#7,#6]:&@1)-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7,#8]:,-;@[#6,#7]:,-;@[#6]:,-;@1	0.7573371510379384
CHEMBL3375441	[#7,#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6,#7]:&@[#6]:&@[#6](:&@[#6,#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#16](=,-;!@[#8,#6])(=&!@[#8])-,=;!@[#6,#8]	0.7426326129666012
CHEMBL3371192	[#8,#6,#7,#16]=,-;!@[#16,#6,#7,#8]-&!@[#6]1:,-;@[#6]:,-;@[#6,#8]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6,#8]:,-;@1	0.305980528511822
CHEMBL3366703	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6](:&@[#6]:&@1-&!@[#17])-&!@[#17])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7,#16]:&@[#6]:&@[#6](:&@[#16,#7]:&@1)-&!@[#6](=,-;!@[#8,#7])-,=;!@[#8]	0.7920571173583222
CHEMBL3366211	[#6,#7,#8]-&!@[#7,#6,#16]-&!@[#6]1:,=;@[#7,#6]:,-;@[#6,#7]:,=;@[#6](:,-;@[#6,#7]2:,-;@[#7,#6]:,-;@1:,-;@[#7,#6]:,=;@[#6](:,-;@[#7,#6]:,=;@2)-&!@[#6]1:,=;@[#6]:,-;@[#6]:,=;@[#6]:,-;@[#8,#6]:,-;@1)-&!@[#6,#7](=,-;!@[#8,#6,#7])-,=;!@[#8,#6,#7]	0.7169811320754716
CHEMBL3370374	[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6432889963724305
CHEMBL3366680	[#8,#6,#7,#16]-,=;!@[#6,#7]1:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@1	0.2708333333333333
CHEMBL3367079	[#6]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@1-&!@[#6])-&!@[#6]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6,#7](:,-;@[#6,#7]:,-;@[#6,#7]:,-;@1)-&!@[#7,#8]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6,#8,#9,#17,#35])-&!@[#6]-&!@[#6](=,-;!@[#8,#7])-,=;!@[#8,#7]	0.8331064524911517
CHEMBL3405908	[#6,#7,#8]-,=;!@[#16](=&!@[#8])(=,-;!@[#8,#6,#7])-&!@[#6]1:&@[#16]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@2	0.6934775261912808
CHEMBL3404496	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#7]:&@[#7]:&@[#6]:&@1	0.6012422360248447
CHEMBL3413142	[#6,#7,#8]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#6,#7]2:,-;@[#6]:,-;@[#6]:,-;@[#6,#7,#8]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@2):&@[#7,#6]:&@[#6]:&@[#7,#6]:&@1	0.6910299003322259
CHEMBL3411783	[#6,#8]-,=;!@[#6,#7]-&!@[#8,#6,#7,#16]-&!@[#6]1:&@[#6](-,=;!@[#8,#7,#16]):&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@1	0.33112582781456956
CHEMBL3419982	[#6]-&!@[#6]-&!@[#6](-&!@[#7])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]	0.43096423721140786
CHEMBL3423895	[#6,#7](-&!@[#7,#6]-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7,#6,#8]	0.5356288857006217
CHEMBL3428360	[#6]-&!@[#7]-&!@[#6]1:&@[#7,#6]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#16]:&@1	0.6868686868686869
CHEMBL3427924	[#7]1:&@[#6](-&!@[#16,#6,#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:,-;@[#6]:&@1:&@[#7,#6]:&@[#6,#7]:&@[#7,#6]:&@[#6,#7]:&@2-&!@[#7,#6]	0.6823734729493891
CHEMBL3579633	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#8]:&@[#6](-&!@[#6]3:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3):&@[#6]:&@[#6](:&@[#6]:&@2:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8])=&!@[#8]	0.5712830957230143
CHEMBL3590859	[#8]-&!@[#6]1-&@[#6]-&@[#6]-,=,:;@[#6]-&@[#6]-&@[#6]-&@1-&!@[#7]1-&@[#6]-&@[#6]-,=;@[#6,#7]:,-;@[#6]-&@[#6]-&@1	0.4985528219971056
