chembl_id canonical_smiles
CHEMBL5965834 CCOc1cc(-c2cncc(C3COB(O)C3)c2C)ccc1OC
CHEMBL3948779 CC(=O)c1ccc2[nH]c(-c3nc(C(F)(F)F)sc3N3CCN(C(=O)Cn4cnc5cccnc54)[C@H](C)C3)nc2c1
CHEMBL1818125 CCOc1ccc2[nH]ccc2c1-c1cc2nc(N)nc(N)c2cc1C
CHEMBL3827492 CC(Oc1ccc2[nH]nc(-c3nc4cc(NCCN(C)C)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl
CHEMBL4247121 CCOc1cc(-c2nnc(C)n2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1
CHEMBL3932702 CCOc1cc(-c2nncn2C)ccc1Nc1cc2nc(-c3cnn(CC(C)(C)O)c3)ccc2cn1
CHEMBL3924132 CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1
CHEMBL11758 CCOc1cccc2c1C(=O)N(COC(=O)c1c(Cl)cccc1Cl)S2(=O)=O
CHEMBL584325 CC(=O)c1cccc2c3c(cc([N+](=O)[O-])c12)N(C(=O)c1cc2cc(OCCN(C)C)ccc2[nH]1)CC3CCl
CHEMBL6037584 CCOc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(F)n1
CHEMBL3718999 CCOc1ccc(-c2ccc3c(c2)CCn2c-3cc(OCC3COCCO3)nc2=O)cn1
CHEMBL3924968 CC(=O)c1ccc(-c2ccc(CC[C@](C)(C(=O)NO)S(C)(=O)=O)cc2)cn1
CHEMBL3647142 CC(=O)c1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)c(F)c2)nc1
CHEMBL3647114 CC(=O)c1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cn2)cc1
CHEMBL519193 CC(=O)c1ccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)cc1
CHEMBL3665833 CCOc1ccc(-c2ccc(F)c(F)c2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C)c2)C(=O)O3)c1
CHEMBL5441140 CCOc1cccc2cc(CNCCCCOc3ccc4ccc(=O)[nH]c4c3)oc12
CHEMBL466024 CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)s2)cc1
CHEMBL3921473 CCOc1ccc(-c2c(C#N)c(N)nc(SCc3ccnc(C(=O)NC)c3)c2C#N)cc1
CHEMBL445522 CCOc1cccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
CHEMBL1277958 CCOc1ccc(-c2cncc(C(=O)Nc3cccc(C)c3)n2)cc1
CHEMBL119188 CCOc1cc(Cc2cnc(N)nc2N)ccc1OCCCOc1ccccc1
CHEMBL85291 CCOc1ccc(C2(CNC(=O)[C@](C)(Cc3c[nH]c4ccccc34)NC(=O)Nc3ccc([N+](=O)[O-])cc3)CCCCC2)cc1
CHEMBL343002 CCOc1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1
CHEMBL3935588 CCOc1ccc(-c2nc(-c3cccc4c3CC[C@H]4N)no2)cc1C#N
CHEMBL3919920 CCOc1ccc(-c2nc(-c3cccc4c3CC[C@H]4O)no2)cc1C#N
CHEMBL3960138 CCOc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4O)no2)cc1OCC
CHEMBL3957449 CCOc1ccc(-c2nc(-c3cccc4c3CC[C@H]4O)no2)cc1OCC
CHEMBL5927389 CCOc1ccc(-c2nc(-c3ccc(CO)cc3C)no2)cc1OCC
CHEMBL5810275 CCOc1ccc(-c2nc(-c3ccncc3C)no2)cc1OCC
CHEMBL5807220 C[C@](O)(c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3c(Cl)cnc(N)c23)cc1)c1cccc(C2CC2)c1
CHEMBL5953707 CC(O)(c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(N)c23)cc1)c1cccc(OC(F)F)c1
CHEMBL5753074 C[C@@](O)(c1ccc(-c2nc([C@@H]3CC[C@@H]4N(C3)C(=O)CC43CC3)n3ccnc(N)c23)cc1)c1cccc(C(F)F)c1
CHEMBL4643964 CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4ccnc5cccnc45)C3)n2-c2ccccc2F)nc1
CHEMBL5070513 CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4ccnc5cccnc45)C3)n2-c2ccc(C)s2)nc1
CHEMBL5082476 CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4ccnc5cc(F)cnc45)C3)n2-c2ccccc2F)nc1
CHEMBL5999623 CCOc1cccc2oc3c(N4CCc5cc(-c6c(C)nc(C)c([C@H](OC(C)(C)C)C(=O)O)c6N6CCC(C)(C)CC6)ccc5C4)ncnc3c12
CHEMBL247364 CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(NC3(C(=O)O)CC3)c2C#N)cc1
CHEMBL5940206 CCOc1ccccc1-c1cnc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)[nH]1
CHEMBL209644 CCOc1ccccc1-c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12
CHEMBL255906 CCOc1ccccc1CC(=O)NS(=O)(=O)Cc1ccc(N2Cc3c(c(OCC)c4cccnc4c3OCC)C2=O)c(C)c1
CHEMBL423244 CCOc1ccccc1C/N=C(N)/C=C/c1ccccc1
CHEMBL1243285 CCOc1ccccc1CNC(=O)Cc1cccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)c1
CHEMBL3902626 CCOc1ccccc1N1CCN(CCc2ccc(OC)c(OC)c2)CC1
CHEMBL447216 CCOc1ccccc1N1CCN(CCCCCn2ncc(N3CCN(CC4COc5ccccc5O4)CC3)c(Cl)c2=O)CC1
CHEMBL452931 CCOc1ccccc1N1CCN(CCCCCn2ncc(N3CCN(CCOc4ccccc4OC)CC3)c(Cl)c2=O)CC1
CHEMBL501810 CCOc1ccccc1N1CCN(CCCCn2ncc(N3CCN(CC4COc5ccccc5O4)CC3)c(Cl)c2=O)CC1
CHEMBL521936 CCOc1ccccc1N1CCN(CCCCn2ncc(N3CCN(C(=O)c4ccco4)CC3)c(Cl)c2=O)CC1
CHEMBL3330599 CCOc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1
CHEMBL142251 CCOc1ccccc1N1CCN(CCCNC(=O)N2C(=O)NC(C)=C(C(=O)OC)C2c2ccc(F)c(F)c2)CC1
CHEMBL502607 CCOc1ccccc1N1CCN(CCn2ncc(N3CCN(CC4COc5ccccc5O4)CC3)c(Cl)c2=O)CC1
CHEMBL484113 CCOc1ccccc1N1CCN(CCn2ncc(N3CCN(C(=O)c4ccco4)CC3)c(Cl)c2=O)CC1
CHEMBL483736 CCOc1ccccc1N1CCN(CC(O)CNC(=O)c2cccnc2Nc2ccccc2OC)CC1
CHEMBL483719 CCOc1ccccc1N1CCN(CC(O)CNC(=O)c2cccnc2Oc2ccc(C)cc2)CC1
CHEMBL482533 CCOc1ccccc1N1CCN(CC(O)CNC(=O)c2cccnc2Sc2ccc(C(C)C)cc2)CC1
CHEMBL48163 CCOc1ccccc1OCCN1CCN(c2cnn(CCCCCCCN3CCN(c4ccccc4OC)CC3)c(=O)c2Cl)CC1
CHEMBL453881 CCOc1ccccc1OCCN1CCN(c2cnn(CCCCN3CCN(c4ccccc4OC(C)C)CC3)c(=O)c2Cl)CC1
CHEMBL443444 CCOc1ccccc1OCCN1CCN(c2cnn(CCCN3CCN(c4ccccc4OCC)CC3)c(=O)c2Cl)CC1
CHEMBL454265 CCOc1ccccc1OCCN1CCN(c2cnn(CCCN3CCN(c4ccccc4OC(C)C)CC3)c(=O)c2Cl)CC1
CHEMBL444213 CCOc1ccccc1OCCN1CCN(c2cnn(CCN3CCN(c4ccccc4OCC)CC3)c(=O)c2Cl)CC1
CHEMBL501341 CCOc1ccccc1OCCN1CCN(c2cnn(CCN3CCN(c4ccccc4OC(C)C)CC3)c(=O)c2Cl)CC1
CHEMBL836 CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
CHEMBL5809259 CCOc1ccccc1O[C@@H]1CCCN(c2ncc(C(=O)N3CC(Oc4ccccc4)C3)cn2)C1
CHEMBL1819095 CCOc1ccc(Cc2cc3c(cc2Cl)OC/C=C\COC[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@@H]2O)cc1
CHEMBL514564 CC(=O)c1cccc(-c2cccc(-n3cc(C(=O)Nc4nccc(Cl)c4Cl)c(=O)c4cccnc43)c2)c1
CHEMBL5866875 CCOc1cccc(-c2ccc(CN(Cc3cccc(NCC(=O)O)n3)S(=O)(=O)c3ccccn3)cc2)c1
CHEMBL3703787 CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCC3)cc1
CHEMBL4114842 CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCC3)cc1
CHEMBL4111780 CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1
CHEMBL24043 CCOc1cccc(-c2cc(C#N)ccc2C#CC(O)(c2ccc(C#N)cc2)c2cncn2C)c1
CHEMBL1950329 CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1
CHEMBL5811335 CCOc1cccc(-c2nnc(NS(=O)(=O)[C@H](C)Cc3ncc(F)cn3)n2-c2c(OC)cccc2OC)n1
CHEMBL432521 CC(=O)c1cc(C)cc(C)c1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1C
CHEMBL19950 CC(=O)c1cc(C)cc(C)c1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl
CHEMBL88740 CCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(C)C
CHEMBL133896 CCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C
CHEMBL382301 CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
CHEMBL32889 CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)[C@H](Cc3ccc4c(c3)OCCO4)[C@H](O)[C@@H](O)[C@H]2Cc2ccc3c(c2)OCCO3)c1
CHEMBL177378 CCOc1cc(C/C(C(=O)c2ccc(OC)cc2)=C(/C(=O)O)c2ccc3c(c2)OCO3)cc(OCC)c1OCC
CHEMBL3955089 CC(=O)C1CCC(C(C)(O)c2ncc(-c3cccc(Nc4nccc(CF)n4)c3)s2)CC1
CHEMBL5181979 CCOc1cccc(F)c1C#Cc1cn([C@@H]2O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]2O)c2ncnc(N)c12
CHEMBL2332144 CC(=O)C1=CCC[C@@H]2CC[C@H]1N2
CHEMBL5841041 CC(=O)C1CCC[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@@H]12)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL3319220 CCOc1ccc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)c1
CHEMBL505727 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1
CHEMBL504861 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)CC3)nc2-c2ccc(C)cc2F)c1
CHEMBL498942 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)CC3)nc2-c2ccc(F)cc2)c1
CHEMBL510690 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)CC3)nc2-c2ccc(F)cc2F)c1
CHEMBL504406 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)C[C@H]3CNC(C)=O)nc2-c2ccc(C)cc2F)c1
CHEMBL507094 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)C[C@H]3CNC(=O)NC)nc2-c2ccc(C)cc2F)c1
CHEMBL508772 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)C[C@@H]3COCC(=O)O)nc2-c2ccc(C)cc2)c1
CHEMBL498958 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)O)c5ccccc5c4)C[C@H]3COCC(=O)O)nc2-c2ccc(C)cc2F)c1
CHEMBL453083 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1
CHEMBL474067 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)CC3)nc2-c2ccc(C)cc2F)c1
CHEMBL449725 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)C[C@@H]3CNS(C)(=O)=O)nc2-c2ccc(C)cc2)c1
CHEMBL508004 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)C[C@@H]3COCC(=O)O)nc2-c2ccc(C)cc2)c1
CHEMBL449681 CCOc1cccc(-n2cc(C(=O)N3CCN(c4cnc5ccccc5c4)C[C@@H]3C(=O)NC(C)C)nc2-c2ccc(C)cc2)c1
CHEMBL3678505 CC(O)c1ccc(Cn2nc3c(c2Nc2ccc(F)cc2)C(=O)N(C)C2=NC(C)(C)CN23)cc1
CHEMBL4210627 CC(=O)c1ccc(CN(C)C)cc1NC(=O)[C@H](NC(=O)N1CCC(C(=O)c2cccs2)CC1)[C@@H](C)c1c[nH]c2ccccc12
CHEMBL4210064 CC(=O)c1ccc(CN(C)C)cc1NC(=O)[C@H](NC(=O)N1CCN(c2ccc(F)cc2C)C(=O)C1)[C@@H](C)c1c[nH]c2ccccc12
CHEMBL17327 CC(=O)c1cccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)c1
CHEMBL5936702 CCOc1cc(C(C)(O)c2cccc(C(F)(F)F)c2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12
CHEMBL1642601 C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](COC(N)=O)(c3ccc(F)cc3)CC2)cc1)C(F)(F)F
CHEMBL511828 C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3ccc(C#N)cc3)CC2)cc1)C(F)(F)F
CHEMBL1818129 CCOc1ccc(C(=O)N(CC)CC)cc1-c1cc2nc(N)nc(N)c2cc1C
CHEMBL3911338 CCOc1cc(CC(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)CC1OCCc3ccccc31)CC2
CHEMBL3972738 CCOc1cc(CC(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)CC(C)(C)c1ccccc1)CC2
CHEMBL3898097 CCOc1cc(CC(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)CC(C)(C)c1ccc(F)cc1)CC2
CHEMBL6042565 CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccccc4OCC)cnc32)ccc1OC
CHEMBL5898782 CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccccc4OC)cnc32)ccc1OC
CHEMBL3665811 CCOc1cc(CN2CCC3(CC2)CN(c2ccc(-c4nnn[nH]4)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1
CHEMBL3665855 CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2cnc(C(F)(F)F)cc12
CHEMBL3665832 CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)c(C)c2)C(=O)O3)c(-c2ccc(F)c(F)c2F)cc1C
CHEMBL1210207 CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1
CHEMBL1276070 CC(=O)c1ccc(N2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4ncsc4c3)OC2=O)cc1
CHEMBL188471 CCOc1ccc(N2CCN(CCCCc3c[nH]c4ccc(OC)cc34)CC2)cc1
CHEMBL2315146 CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1
CHEMBL5403996 CCOc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOC)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1
CHEMBL5934714 CC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccnc3N(C)S(C)(=O)=O)n2)cc1
CHEMBL3703055 CC(=O)c1ccc(Nc2nn([C@H]3CC[C@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1
CHEMBL3703034 C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F
CHEMBL3647858 C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@H](O)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F
CHEMBL4281637 CCOc1ccc(NC(=O)c2cc3c(cc2OC)[C@@]2(C)C=C(C#N)C(=O)C(C)(C)[C@@H]2CC3)cc1
CHEMBL5412815 CC(=O)c1ccc(NC(=O)N2CCN(c3nc(Nc4ccc(N5CCOCC5)cc4)ncc3Cl)CC2)cc1
CHEMBL5911953 CCOc1cc(C(=O)Nc2cc(C3CC3)ccn2)cc(F)c1-c1nc([C@@]2(C)CC[C@](C)(C(=O)O)C2)n2ccnc(N)c12
CHEMBL5847071 CCOc1cc(C(=O)Nc2cc(C3CC3)ccn2)cc(F)c1-c1nc(C2(C)CCC(C)(C(=O)O)CC2)n2ccnc(N)c12
CHEMBL5935376 CCOc1cc(C(=O)Nc2cc(C3CC3)ccn2)cc(F)c1-c1nc([C@@H]2CC[C@](C)(C(=O)O)C2(C)C)n2ccnc(N)c12
CHEMBL3680480 CCOc1cc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1
CHEMBL6042662 CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23C4C5C2C2C3C4C52C(=O)O)n2ccnc(N)c12
CHEMBL5789928 CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-n1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)c2ccnc(N)c21
CHEMBL5878890 CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)c(F)cc1-c1nc(C23CCC(C(=O)O)(CC2)CC3)n2ccnc(N)c12
CHEMBL4112880 CCOc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)c(F)cc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(Cl)cnc(N)c12
CHEMBL5826986 CCOc1ccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cc1
CHEMBL5950639 CCOc1ccc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)cn1
CHEMBL361582 CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1
CHEMBL346624 CCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1
CHEMBL4802043 CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C#Cc2cnc(C(=O)O)cc2OC)c2ncccc12
CHEMBL5941120 C[C@](O)(c1cc(F)c2c(c1)C(=O)N(Cc1ccc(Cl)cc1S(C)(=O)=O)[C@@]2(OCC1(C(N)=O)CC1)c1ccc(Cl)cc1)C1CCOCC1
CHEMBL5758436 CC(O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(OCC1(O)CC1)c1ccc(Cl)cc1)C1(F)CCOCC1
CHEMBL5977864 CC(O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1)C1(F)CCOCC1
CHEMBL385126 CC(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
CHEMBL3900514 CC(O)c1cc(F)c(-c2nc(C(=O)Nc3cnn(C)c3[C@@H]3CC[C@@H](N)[C@@H](F)CO3)ccc2F)c(F)c1
CHEMBL4111956 CC(O)c1cc(F)c(-c2nc(C(=O)Nc3cnn(C)c3[C@@H]3CC[C@@H](N)[C@H](F)CO3)cs2)c(F)c1
CHEMBL379501 C=COc1cc(N2CCCNCC2)cnc1Br
CHEMBL72433 CCOc1cc(N2CCCNCC2)cnc1Br
CHEMBL5415503 CCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc2cc(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)c(=O)n(C[C@H]3CCCO3)c2n1
CHEMBL3661005 CCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2
CHEMBL5411457 CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc3cc(-c4ccc(CN5CC(F)(F)C5)cn4)sc23)c(F)c1
CHEMBL3260967 CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1
CHEMBL3692189 CC(=O)C1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(CCc4ccccc4CC(N)=O)n3)cc2)CC1
CHEMBL5787165 CC(=O)c1cc(Nc2cc(C)[nH]n2)nc(CC2(C(=O)O)CCN(Cc3cccc(Cl)c3F)CC2)c1F
CHEMBL4202615 CC(=O)c1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1C
CHEMBL5276076 CCOc1ccncc1NC(=O)c1ccnc(NC(=O)C2CCCC2)c1
CHEMBL5742644 CCOC1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)C(c2ccc(-c3nn[nH]n3)cc2)C1
CHEMBL255398 CC(=O)c1cc(NC(=O)N[C@H](C)CCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)=O)c1
CHEMBL3120772 CCOc1cc(O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCC[C@H](NC(=O)OC(C)C)C(=O)N3C2)c2ccc(OC)c(C)c2n1
CHEMBL4112423 CCOc1cc(O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCN(C)C(=O)[C@@H]3C2)c2ccc3c(c2n1)CCO3
CHEMBL4109502 CCOc1cc(O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCN(C)C(=O)[C@@H]3C2)c2ccc(OC)c(Br)c2n1
CHEMBL5886612 CCOc1c(C(=O)Nc2ccc(CSC)cc2)c2c(N)ncnc2n1C1(C)CC1
CHEMBL4203429 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CC(C)(C)CS(C)(=O)=O)c(C(F)(F)F)c2)c(F)c1
CHEMBL4218127 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CC(C)(C)O)c(C(F)(F)F)c2)c(F)c1
CHEMBL3355010 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)no2)c(F)c1
CHEMBL3355009 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1
CHEMBL4214146 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(C(C)C#N)c(C(F)(F)F)c2)c(F)c1
CHEMBL4213626 CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CN(C)C)c(C(F)(F)F)c2)c(F)c1
CHEMBL411504 CCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1
CHEMBL5794903 CCOc1cc(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)ccn1
CHEMBL5997169 CCOc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cc(OC)c(C)cc2-n2nccn2)no1
CHEMBL5830986 CCO[C@@]1(CN2CCN3CCOC[C@@H]3C2)/C=C\C[C@H](C)[C@@H](CC2CCC2)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5836820 CCO[C@@]1(CN2CCN(C3(C)COC3)CC2)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5831027 CCO[C@]1(CN2CCN(C(C)C)CC2)/C=C\C[C@H](C)[C@@H](CCOC)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5850322 CCO[C@]1(CN2CCN(C(C)(C)C)CC2)/C=C\C[C@H](C)[C@@H](CCOC)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL6060423 CCO[C@]1(CN2CCN(C(C)C)[C@H](C)C2)CCC[C@H](C)[C@@H](CCOC)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5786002 CCO[C@]1(CN2CCN(C(C)C)[C@H](C)C2)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5748843 CCO[C@]1(CN2CCN(CCOC)CC2)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5799298 CCO[C@@]1(CN2CCN(C(COC)COC)CC2)/C=C\C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL3692787 CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN2CCCC2)CC1
