assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL3625155	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@2)-&!@[#8]-&!@[#6])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]=&!@[#6]	0.6811529933481153
CHEMBL3625533	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3219814241486068
CHEMBL3630759	[#6]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#9])-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8]	0.5306439100077579
CHEMBL3736787	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.685549687950072
CHEMBL3755859	[#6]12-,:;@[#6]-,=,:;@[#6]-,:;@[#6]=,-,:;@[#6]-,=,:;@[#6]-,:;@1=,-;@[#6]-,=;@[#6]-&@[#6]1-&@[#6]-&@2-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@1-&@[#6]-&@[#6]-&@[#6]-&@2=,-;!@[#8])-&!@[#6]	0.764320069960647
CHEMBL3767622	[#8]-,=;!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#7](-&!@[#6](=&!@[#8])-&!@[#6])-&@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&@[#6]-&@[#6]-&@2	0.6987060998151571
CHEMBL3767626	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:&@[#6]:,-;@1	0.4967532467532468
CHEMBL3772473	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]2=,:;@[#6]-,:;@[#7]-,:;@[#7]-,:;@[#6]-,:;@2-&@[#7]2-&@[#6]-&@1=&@[#7]-&@[#6]-&@[#6]-&@2	0.3872752420470263
CHEMBL3778979	[#6]1:,-;@[#6]:,-;@[#7]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2366691015339664
CHEMBL3776609	[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6])-&!@[#16]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]2-&@[#6](-&@[#6]-&@1)-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7551319648093842
CHEMBL3782657	[#6]-&!@[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]2:&@[#6]3:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3:&@[#6]:&@[#6]:&@[#6]:&@2	0.5711565920990005
CHEMBL3782730	[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]	0.26839317245438493
CHEMBL3796307	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#8]-&@[#6](-&@[#6]-&@1)-&!@[#6]-&!@[#8]-&!@[#6]	0.4538834951456311
CHEMBL3803436	[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@2-&!@[#7]2-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#6]:&@[#6]:&@1	0.5710928319623971
CHEMBL3802442	[#7]-&!@[#6](=&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#6](-&!@[#7])-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.739514348785872
CHEMBL3806934	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](-&!@[#7])=&!@[#8]	0.7191157347204161
CHEMBL3830608	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.18011654600035318
CHEMBL3854863	[#6]1:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@1	0.36304514154552414
CHEMBL3855279	[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6])-&!@[#16]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@1)-&@[#6]-&@[#6]-&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7262631871182677
CHEMBL3861031	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]1-&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-&@[#6]-&@[#6]-&@1-&!@[#7]	0.5972732039853172
CHEMBL3861903	[#6]-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.66270783847981
CHEMBL3865102	[#6]1:&@[#6]:&@[#6](-&!@[#6]-&!@[#7]-&!@[#6]-&!@[#6]2:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@2):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6]-&!@[#7]	0.5088552915766739
CHEMBL3865117	[#6]-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6]-&!@[#7])-&!@[#6](-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6547619047619048
CHEMBL3865204	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6](-&@[#6]:&@[#6]-&@1)-&!@[#6])-&!@[#6]=&!@[#8]	0.39613204401467156
CHEMBL3867190	[#6]1:,-;@[#6]:,-;@[#7]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.210896309314587
CHEMBL3868480	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]	0.42172523961661346
CHEMBL3871819	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.37697993664202745
CHEMBL3879555	[#6]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#8]):&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1=&!@[#8])=&!@[#8]	0.4827586206896552
CHEMBL3885774	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.1896551724137931
CHEMBL4005585	[#8]=&!@[#6]1:&@[#6]2:&@[#6]3:&@[#6](:&@[#16]:&@[#6]:&@2:&@[#7]:&@[#6]:&@[#7]:&@1-&!@[#6]-&!@[#6]1:,=;@[#6]:,-;@[#6]:,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1)-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@3)-&!@[#7]-&!@[#6]	0.6833570075757576
CHEMBL4008373	[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#7]:&@1:&@[#7]:&@[#6](:&@[#16]:&@2)-&!@[#6]	0.45849802371541504
CHEMBL4009037	[#8]=&!@[#16](=&!@[#8])(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-&!@[#7]	0.6741573033707865
CHEMBL4009736	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6](=&!@[#16])-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]2:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@2-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6]	0.7794117647058824
CHEMBL4014727	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]	0.2368815592203898
CHEMBL4017304	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#7]:&@1:&@[#7]:&@[#6]:&@[#7]:&@2	0.5025380710659898
CHEMBL4019402	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3404174573055028
CHEMBL4029679	[#6]=,-;!@[#16]	0.09921671018276762
CHEMBL4037524	[#6]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6](-&!@[#17]):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.6379690949227372
CHEMBL4038017	[#6]-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@1)-&!@[#7]1-&@[#6](=&!@[#8])-&@[#7](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#6]2:&@[#6]-&@1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@2)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]	0.7266610597140454
CHEMBL4038064	[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]:&@[#6]:&@1	0.45929526123936815
CHEMBL4038710	[#6]-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#9])-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8]	0.5483165719282904
CHEMBL4040375	[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.32080588919023634
CHEMBL4041959	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#7](:&@[#7]:&@1):&@[#6](:&@[#6]:&@[#7]:&@2)-&!@[#6]	0.43731778425655976
CHEMBL4047400	[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#7]:&@1)-&!@[#6]	0.26267281105990786
CHEMBL4051488	[#6]-&!@[#6]-&!@[#16]-&!@[#6]1:&@[#16]:&@[#6]:&@[#6]:&@[#6]:&@1	0.289405684754522
CHEMBL4121210	[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]-,=;!@[#7]	0.33299999999999996
CHEMBL4121728	[#8]=,-;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.31264236902050113
CHEMBL4130818	[#6]-&!@[#7]1-&@[#6]-&@[#6]2:&@[#6](-&@[#6]-&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#16]:&@1)-&!@[#6]	0.49205055034651446
CHEMBL4153697	[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6](=&!@[#8])-&@[#6]:&@[#6]-&@[#6]-&@2=&!@[#8]	0.4634950541686293
CHEMBL4181720	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.25357483317445184
CHEMBL4187194	[#6]-&!@[#7]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@2-&!@[#7]-&!@[#6]-&!@[#6])-&!@[#7]	0.40651121865376155
CHEMBL4189992	[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.4101861993428258
CHEMBL4222715	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@[#6]:&@1):,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@2	0.5137018114259173
CHEMBL4233176	[#6]-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#6]-&!@[#6])-&!@[#6](-&!@[#6])-&!@[#6]	0.5672268907563025
CHEMBL4256790	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#7]2:&@[#6](:&@[#7]:&@1)-&@[#6]-&@[#6]-&@[#6]-&@2	0.5490196078431373
CHEMBL4258464	[#7]1-&@[#6]-&@[#6](-&@[#6]2(-&@[#6]-&@1)-&@[#6]-&@[#6]-&@2)-&!@[#7](-&!@[#6])-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#7]:&@2	0.6680672268907564
CHEMBL4262303	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6](-&!@[#7]):&@[#7]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#7]-&!@[#6]	0.47869101978691014
CHEMBL4262904	[#7]-&!@[#6]1:,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2291814946619217
CHEMBL4268600	[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]	0.3175033921302578
CHEMBL4315097	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]=&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6535234899328859
CHEMBL4339431	[#8]=,-;!@[#6](-,=;!@[#8])-&!@[#6]=,-;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.39388020833333337
CHEMBL4341772	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]1:&@[#6](:&@[#16]:&@2)-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.6859504132231405
CHEMBL4343759	[#6]-&!@[#6]-&!@[#6]	0.16891356066613797
CHEMBL4350283	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]	0.5812143227815257
CHEMBL4352156	[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#7]=&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.4208885424785659
CHEMBL4354014	[#6]-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6321177223288548
CHEMBL4356653	[#8]=&!@[#6]1-&@[#6]-&@[#8]-&@[#6]2(-&@[#6]-&@[#7]-&@1-&!@[#6])-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]-&!@[#6]-&!@[#6]	0.5535595475715236
CHEMBL4357123	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]:&@[#6]2:&@[#6]-&@1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7012750455373407
CHEMBL4360242	[#6]-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2:&@[#7]:&@[#6]:&@1=&!@[#8]	0.533769063180828
CHEMBL4367261	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.28965517241379307
CHEMBL4371349	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7734653465346534
CHEMBL4373219	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#16](=&!@[#8])=&!@[#8]	0.41423948220064727
CHEMBL4374936	[#8]=&!@[#6](-&!@[#7]-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7907514450867051
CHEMBL4375167	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.44692737430167595
CHEMBL4376103	[#6]-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]1:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1-&!@[#6]	0.3804679552390641
CHEMBL4380184	[#6]-&!@[#6]-&!@[#16](-&!@[#8])-&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7400241837968561
CHEMBL4380946		0.0
CHEMBL4383617	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]	0.383739837398374
CHEMBL4384517	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#8]:&@1)-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6166868198307134
CHEMBL4388122	[#8]-,=;!@[#6]1:,-;@[#7]:,-;@[#6](-&!@[#7]):,=;@[#7]:,-;@[#6]:,-;@[#6]:,-;@1	0.3003412969283276
CHEMBL4390738	[#8]=&!@[#6](-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6862745098039216
CHEMBL4392490	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.1879432624113475
CHEMBL4402235	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#8]-&!@[#6]	0.7381546134663342
CHEMBL4405659	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.2604074402125775
CHEMBL4407340	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.490520371117386
CHEMBL4410510	[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2011834319526627
CHEMBL4416687	[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#16]:&@1):&@[#6](:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6])-&!@[#7]1-&@[#6]-&@[#6]-&@[#8]-&@[#6]-&@[#6]-&@1	0.5101214574898786
CHEMBL4416947	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8]	0.4225352112676056
CHEMBL4422945	[#6]-&!@[#6]-&!@[#7]1:&@[#6](=&!@[#8]):&@[#6]2:&@[#6]:&@[#6]:&@[#16]:&@[#6]:&@2:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6]-&!@[#6]	0.5558722919042189
CHEMBL4427195	[#6]-&!@[#6]-&!@[#6]-&!@[#7]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#16]:&@2	0.4168925022583559
CHEMBL4428279	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.4861878453038674
CHEMBL4430591	[#6]-&!@[#6]1:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6](=&!@[#8]):&@[#7](:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#9])=&!@[#8])-&!@[#6]-&!@[#6](-&!@[#7])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7319002579535684
CHEMBL4479297	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.23965763195435094
CHEMBL4606150	[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8]	0.529311326124075
CHEMBL4611043	[#8]=&!@[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]-&!@[#6]	0.3787575150300601
CHEMBL4615125	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#7]:&@[#7]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#6]:&@2-&!@[#6]	0.34771465185818023
CHEMBL4616962	[#6]	0.03800836183960472
CHEMBL4618742	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1	0.2872270019854401
CHEMBL4620706	[#6]-&!@[#6](-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#16]:&@[#6]:&@[#7]:&@[#6]:&@1-&!@[#6](=&!@[#8])-&!@[#7])-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.5878594249201278
CHEMBL4620769	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.23239839725243275
CHEMBL4622283	[#8]=&!@[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#7]:,-;@[#6]:,-;@1	0.39972807613868117
CHEMBL4629712	[#8]=&!@[#16](=&!@[#8])(-&!@[#7]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#8]-&@[#6]-&@[#6]-&@[#6]-&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.6877579092159559
CHEMBL4630006	[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@1	0.28005657708628
CHEMBL4666935	[#7]1:&@[#6]:&@[#6](:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]	0.5386740331491713
CHEMBL4668685	[#7]-&!@[#6]1-&@[#8]-&@[#6](-&@[#6](-&@[#6]-&@1)-&!@[#8])-&!@[#6]-&!@[#8]-&!@[#15](=&!@[#8])(-&!@[#8])-&!@[#6]-&!@[#15](=&!@[#8])(-&!@[#8])-&!@[#8]	0.484984984984985
