molregno	chembl_id	smiles
91416	CHEMBL300119	OC(=O)c1ccc2[nH]cc(C3=CC(=O)C(=O)c4ccccc34)c2c1
94112	CHEMBL61763	Cc1ccc2cccnc2c1C(=O)Nc3ccc(cc3)C(F)(F)F
94426	CHEMBL299877	CCOC(=O)\C=C\C[C@@H]1CN(C[C@@H](O1)n2nc(C)c3c(Cl)c4cc(OC)ccc4nc23)Sc5ccccc5[N+](=O)[O-]
96075	CHEMBL294070	CN(C)c1ncnc2c1nc(O)n2Cc3ccccc3
96279	CHEMBL64730	O=C(Nc1ccccc1)C2CCCN2S(=O)(=O)c3ccc4NC(=O)C(=O)c4c3
97183	CHEMBL59922	COc1ccccc1COc2ccc3C(=O)C=C(Oc3c2C)N4CCOCC4
97262	CHEMBL64734	CN1CCN(CCOc2ccc3C(=O)C=C(Oc3c2C=C)N4CCOCC4)CC1
97346	CHEMBL62634	OC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5ccccc5)NC(=O)OCc6ccccc6
97711	CHEMBL304645	NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc4c[nH]c5ccccc45)NC(=O)OCc6ccccc6
97713	CHEMBL263013	CC(C)(C)OC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3ccccc3)C(=O)N
98589	CHEMBL65466	Cc1c(OCCN2CCOCC2)ccc3C(=O)C=C(Oc13)N4CCOCC4
98663	CHEMBL292978	CC(=O)COc1ccc2C(=O)C=C(Oc2c1C)N3CCOCC3
99144	CHEMBL294319	C\C(=C(\F)/C(=O)Nc1ccc(cc1)c2ccccc2S(=O)(=O)N)\c3ccc4nc(N)nc(N)c4c3
99336	CHEMBL64753	Cc1ncoc1c2ccc(NC(=O)\C=C\c3occc3)cc2
99351	CHEMBL63074	C\C(=C(/F)\C(=O)Nc1ccc(cc1Br)c2ccccc2S(=O)(=O)N)\c3cc(Br)ccc3[N+](=O)[O-]
99571	CHEMBL61228	OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c3ccc(Br)cc3
99641	CHEMBL302240	OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c3cncc(Br)c3
99854	CHEMBL302446	COC(=O)C1CC[C@H]2CCC[C@]3(CCC[C@@H]3CO[Si](c4ccccc4)(c5ccccc5)C(C)(C)C)N2C1=O
99962	CHEMBL65510	O=C1NCc2c1cc3cc4OCOc4cc3c2c5ccc6OCOc6c5
100572	CHEMBL293385	CC(C)(C)[Si](OC[C@H]1CCC[C@]12CCC[C@H](CCO)N2)(c3ccccc3)c4ccccc4
100641	CHEMBL65814	CN(C)CCO\N=C\[C@H]1CC[C@]2(O)C[C@H](CC[C@]12C)c3ccccc3
100969	CHEMBL292976	Clc1ccc(CC(=O)N2CCN(CC2CN3CCCC3)C(=O)Oc4ccccc4)cc1Cl
101060	CHEMBL65546	CCCCOC(=O)N[C@@H](CNC(=O)CC1=NOC(C1)c2ccc(cc2)C(=N)N)C(=O)OC
101542	CHEMBL64921	CC(=O)Oc1ccc(cc1OC(=O)C)C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n3cnc4c(NCc5cccc6ccccc56)ncnc34
101656	CHEMBL63675	C[C@@H](NC(=O)NCCC[C@@H](NS(=O)(=O)c1ccc(cc1)S(=O)(=O)c2cccs2)C(=O)NO)c3ccccc3
101674	CHEMBL63201	COc1ccc2cc(O)c(cc2c1)C(=O)Nc3nc(cs3)c4ccc(Cl)cc4
102197	CHEMBL63570	NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc3ccccc3
102937	CHEMBL65203	COc1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(=O)NC2CCCCC2)C(=O)NO
102964	CHEMBL441797	CCC[C@H](N1CC[C@@H](NCCCC2CCCCC2)C1=O)C(=O)NN(CC(C)C)C(=O)N
102984	CHEMBL434211	COc1ccc(cc1)C(=O)c2cccc(OS(=O)(=O)N)c2
102985	CHEMBL63252	COc1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(=O)N[C@H](C)c2ccccc2)C(=O)NO
103204	CHEMBL63817	NC(=N)NCCCCOc1ccc2C(=O)N(CC(=O)O)CCc2c1
103566	CHEMBL68448	CSc1ccc2ncnc(OCc3ccc4OCOc4c3)c2c1
103686	CHEMBL68009	CCC[C@H](N1CC[C@@H](NCCCC2CCCCC2)C1=O)C(=O)NN(CC(C)C)C(=O)OCC
103716	CHEMBL65357	CC(C)C(CNC(=O)c1ccc(cc1)C(=N)N)C(=O)N2CCC(CC(=O)O)CC2
104270	CHEMBL67071	CCCOC(=O)c1c(C)c(C(=O)OC(C)(C)C)c(C)n1CC(=O)OCC=C
104547	CHEMBL69549	Cc1ccc(cc1)C(=O)N(CC(=O)O)c2ccccc2
104927	CHEMBL66780	COc1cc(\C=N\Nc2nc(nc3c2cnn3c4ccccc4)c5ccccc5)ccc1O
105698	CHEMBL67955	OC(=O)C[C@H](NC(=O)c1cncc(Br)c1)C=O
107024	CHEMBL419065	O[C@@H](C1CCCC1)C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@H](CC(F)F)C(=O)NCCc3c(F)cc(cc3F)C(=O)O)c4ccccc4
107175	CHEMBL66016	OCCOCN1C(=O)NC(=O)C2=C1Sc3ccccc3NC2c4ccc(cc4)[N+](=O)[O-]
107741	CHEMBL68568	Cc1cc(C)c(NC(=O)c2ccc3nc(N)sc3n2)c(C)c1
107836	CHEMBL302988	OC(=O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@H](CN2C(=O)CC3CCCC3)c4ccccc4)c(F)c1
107984	CHEMBL69223	NC(=O)c1cn(CC(O)CO)c2ncnc(N)c12
107999	CHEMBL266378	CCCCCC\C(=C/C\C=C/C\C=C/C=C/CCCCC(=O)O)\O
108059	CHEMBL68040	NC(=O)c1cn(COC(CO)CO)c2nc(N)nc(O)c12
108551	CHEMBL67494	CSc1c(C#N)c2c(N)ncnc2n1CC(O)CO
108667	CHEMBL66174	Cc1cc2nc3[nH]c4ccc(Br)cc4c3nc2cc1C
108713	CHEMBL69204	Clc1ccc(\C(=C\n2cnnn2)\OCc3ccccc3)c(Cl)c1
108815	CHEMBL68739	Clc1ccc(\C(=C\n2cncn2)\OC3CCCCCCC3)c(Cl)c1
109173	CHEMBL302072	CSc1c(C#N)c2c(N)ncnc2n1COCCO
109397	CHEMBL71254	CCCCc1nc2ccccc2n1Cc3ccc(O)cc3
109646	CHEMBL305213	Nc1ncnc2c1ncn2[C@H]3C[C@H](CC(=O)NO)C=C3
109862	CHEMBL68783	CCOC(=O)c1nc2cc(C)c(C)cc2nc1c3ccccc3
111047	CHEMBL304162	Cc1c(C)c(C(=O)O)c(C)c(C(CCCCCC(=O)O)c2ccc(F)cc2)c1O
111088	CHEMBL70631	CC(C)CCNC(=N)c1ccc(cc1)C2=NOC(CC(=O)NCCC(=O)O)C2
111450	CHEMBL419631	CCc1oncc1\C(=N\c2ccc(cc2)N(C)C)\S
111572	CHEMBL304401	CCc1oncc1\C(=N\c2ccc(cc2)C(F)(F)F)\S
112716	CHEMBL70601	CCN1C[C@@H](C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl)OCc2ccccc2
113988	CHEMBL74468	NC(=O)C(\N=C(/S)\Nc1cccc(Cl)c1)c2c(Cl)cccc2Cl
114240	CHEMBL70982	OC(=O)c1cc(c2ccc(cc2)c3ccc(Cl)cc3Cl)n(n1)c4ccccc4
115005	CHEMBL73312	CCO\C(=C/1\C(C(=C(C)N=C1CSc2ccncc2)C#N)c3cccc(Cl)c3Cl)\O
115561	CHEMBL73539	CCCCCCCCCCCCCCCCOc1c(OC)cc2OC(=CC(=O)c2c1OC)c3ccc(O)c(O)c3
115680	CHEMBL73011	CC(O)(C(=O)Nc1ccccc1C(=O)c2ccccc2)C(F)(F)F
115907	CHEMBL309817	CC(O)(C(=O)Nc1cccc(OCc2ccccc2)c1)C(F)(F)F
117827	CHEMBL75506	CC(=O)O[C@@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(=O)OCc3ccccc3
118232	CHEMBL444841	O=C(CCC1CCN(Cc2ccccc2)CC1)c3ccc4CCCN(Cc5ccccc5)c4c3
118393	CHEMBL72976	CCOC(=O)c1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1
118546	CHEMBL73402	Cc1nc(Nc2cccc(Cl)c2)c3c(C)c(C)[nH]c3n1
118783	CHEMBL76042	COC(=O)c1ccc2CC(Cc2c1)(NC(=O)CCCOc3ccc(Cl)c(Cl)c3)C(=O)OC
119238	CHEMBL308117	NC(=O)C1Cc2ccccc2CN1C(=O)CCCOc3ccc(Cl)cc3Cl
119479	CHEMBL421692	OC(=O)C1(Cc2ccccc2C1)NC(=O)CCCOc3ccc(Cl)cc3Cl
119780	CHEMBL309001	COc1cccc(NC(=O)c2cc(OC)c(OC)cc2N)c1
119822	CHEMBL74605	COc1cc2NC(C)(C)N=C(Nc3cccc(Br)c3)c2cc1OC
119911	CHEMBL312087	CCOc1ccc(Cl)cc1c2cc(Nc3ccccc3Cl)nc(N)n2
120159	CHEMBL77938	COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CS)Cc3ccccc3
122641	CHEMBL77243	CCCCc1cc(\C=C(/C#N)\C(=O)N)cc(CCCC)c1O
122661	CHEMBL306589	O=C(Nc1ccc(\C=C\2/NC(=O)c3ccccc3C2=O)cc1)c4cccs4
122717	CHEMBL80767	CCCCCCCCCCc1ccc(Nc2cc(O)nc(O)n2)cc1
122997	CHEMBL76265	COc1ccc(NC(=O)N(C)[C@H](C)[C@@H](O)c2ccccc2)cc1
123489	CHEMBL80769	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCc2onc(CC3CCCCC3)n2
123585	CHEMBL308968	CCCCCCCCc1ccc(NC2=CC(=O)NC(=O)N2CCO)cc1
123798	CHEMBL311740	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)c4onc(Cc5ccccc5)n4
123830	CHEMBL311987	Cn1c(Cc2nc3ccccc3[nH]2)nc4ccc(cc14)C(=O)NC(CC(=O)NS(=O)(=O)c5ccccc5C(=O)O)C(=O)O
123897	CHEMBL76761	CC(C)[C@H](CO)Nc1nc(NCc2cccc(I)c2)c3ncn(C(C)C)c3n1
124029	CHEMBL311571	CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H](CO)c4ccccc4)nc12
124311	CHEMBL430624	CCCCC(C)\C=C(/C)\C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)C[C@H]3[C@@H](C)CO[C@]3(O)C[C@H]12
124751	CHEMBL75633	CC(C)n1cnc2c(Nc3ccc(Cl)cc3Cl)nc(NCCO)nc12
124788	CHEMBL311741	COc1cccc(Nc2nc(NCCO)nc3c2ncn3C(C)C)c1
124822	CHEMBL276120	CC(C)[C@H](CO)N(Cc1ccc(F)cc1)c2nc(Nc3cccc(Cl)c3)c4ncn(C(C)C)c4n2
125205	CHEMBL79880	CCCCC(C)\C=C(/C)\C(=O)O[C@@H]1CC[C@H](C(=O)O)[C@@]2(C)C[C@@H](C(C)C(O)O)C(=O)C=C12
125257	CHEMBL311651	CC(=O)O[C@H]1CC2C[C@@](C)([C@@H](O)C[C@@H]2OC(=O)\C=C\c3ccccc3)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@H]1C4(C)C)OC(=O)C
125606	CHEMBL80390	CN1C2CCC1[C@@H](C=C)[C@H](C2)OC(=O)c3ccc(I)cc3
126533	CHEMBL309433	COc1cccc(c1)C(=O)N[C@@]2(OC)[C@H]3OCC(=C(N3C2=O)C(=O)OC(c4ccccc4)c5ccccc5)CSc6nnnn6C
126816	CHEMBL312502	COC(=O)[C@@H](Cc1c[nH]c2ccccc12)\N=C\c3ccc(O)cc3
126893	CHEMBL312683	OC[C@H]1O[C@@H](Nc2ncnc(Nc3ccccc3)c2[N+](=O)[O-])[C@H](O)[C@@H]1O
127067	CHEMBL309273	C[C@@H](O)[C@H](NC(=O)[C@H](CO)NC(=O)C)C(=O)N1CCC[C@@H]1C(=O)N2CCC[C@H]2C(=O)O
127237	CHEMBL81063	Nc1ncnc(N[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C3=NCCO3
127292	CHEMBL78936	COC(=O)c1cccc(c1)C2=C(C)c3ccc(OC(=O)N(C)C)cc3OC2=O
127508	CHEMBL78968	Oc1c(CN2CCCCCC2)ccc3cnccc13
127696	CHEMBL80681	Oc1c(CN2CCCCCC2)ccc3CN(CCC(c4ccccc4)c5ccccc5)CCc13
127700	CHEMBL78527	COC(=O)\C(=C/c1ccc(OC)cc1)\c2ccc(OC)cc2
127751	CHEMBL311437	CN(C)C(=O)Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(N)cc3)C
127848	CHEMBL82306	CCNC(=O)Nc1cccc(c1)C2=C(C)c3ccc(OC(=O)N(C)C)cc3OC2=O
128152	CHEMBL78891	CN(C)C(=O)Oc1ccc2C(=C(C)C(=O)Oc2c1)C
128278	CHEMBL78654	CN(C)C(=O)Oc1ccc2C(=C(Cc3ccccc3)C(=O)Oc2c1)CC(O)C4CCCCC4
129170	CHEMBL79414	CCCCc1nc(Cl)c(C=O)n1Cc2ccc3C4C(C(C(c5ccccc45)c3c2)C(=O)O)C(=O)O
130952	CHEMBL83991	CCc1nc(N)nc(N)c1c2ccc(NC(C)c3ccccc3)c(N)c2
131610	CHEMBL83281	CCCCCCCCCCCc1cccc(n1)[C@@H](O)[C@@H](N)CO
131700	CHEMBL309277	COc1cc2ncc(CO)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC
131715	CHEMBL81192	OC(=O)CCC\C=C\CC1C2CCC(O2)C1CNC(=O)NCc3ccccc3
131855	CHEMBL83964	OC(=O)C[C@H](NC(=O)c1cncc(Br)c1)C(=O)O
132079	CHEMBL85502	CCCCCCCCCCCCc1csc(c1)[C@@H](O)[C@@H](N)CO
132115	CHEMBL315063	C[C@@H]1CN([C@@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F)S(=O)(=O)c2cccc3ccccc23
132208	CHEMBL450573	CCCCCCCCCC#Cc1cccc(c1)[C@@H](O)[C@@H](N)CO
132370	CHEMBL83376	Oc1c(Cl)cc(\C=C/2\C(=O)c3cccc(c3C2=O)[N+](=O)[O-])cc1Cl
132619	CHEMBL79780	Oc1ccc(\C=C/2\C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])cc1O
134276	CHEMBL309468	CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)O)CC(=O)NO
134307	CHEMBL85840	C[C@@H](NC(=O)C(=O)c1c[nH]c2ccc(Br)cc12)C(=O)O
134414	CHEMBL82320	CC(=O)OCC1=C(N2[C@@H]([C@@H](OCCc3ccccc3)C2=O)S(=O)(=O)C1)C(=O)OC(C)(C)C
134488	CHEMBL85275	CC(=O)OCC1=C(N2[C@H](SC1)[C@@H](F)C2=O)C(=O)OC(C)(C)C
134750	CHEMBL84860	COc1ccc(cc1OC)c2nnc(O)c3ccccc23
134785	CHEMBL420405	Oc1cc(cc(O)c1O)C(=O)OCCCCCCCCc2ccccc2
134916	CHEMBL312438	CO[C@@H]1[C@@H]2N(C1=O)C(=C(COC(=O)C)CS2(=O)=O)C(=O)NCC(=O)O
135226	CHEMBL85833	O=C1NC(=O)\C(=C\2/CN(CCOc3ccccc3)S(=O)(=O)c4ccccc24)\S1
135296	CHEMBL312160	Oc1cccc(c1)C23SCCN2C(=O)c4ccccc34
135345	CHEMBL85671	CN1CCC(CC(=O)N2CCC(=C3c4ccc(Cl)cc4SCc5cccnc35)CC2)CC1
135794	CHEMBL84637	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4OC)cc3)sc2c1
135853	CHEMBL315686	COc1ccc2sc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4O)cc3)nc2c1
136121	CHEMBL82909	Cc1cccc(n1)C23SCCN2C(=O)c4cccnc34
136315	CHEMBL309208	COC(=O)CS(=O)(=O)C[C@]1(C)OOC2CC1CCC2(C)O
136376	CHEMBL314144	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)ccc4NC(=O)c5ccccc5S(=O)(=O)O)cc3)sc2c1
136866	CHEMBL314054	COc1ccc2c(c1)C(=O)N3CCSC23c4ccccc4
136945	CHEMBL85983	OC(=O)[C@H](Cc1ccc(OCCCN2CCCC2)cc1)NC(=O)OCc3ccccc3
137769	CHEMBL314820	CCCCC(=O)N[C@H](C)C(=O)S[C@H](Cc1ccc(cc1)c2ccccc2)C(=O)O
137954	CHEMBL421536	CC(C)c1ccc(CC2CCCc3c(C=O)nn(c4ccc(F)cc4)c23)cc1
138015	CHEMBL442377	COc1cc(OC)c(C(=O)N[C@H](C)C(=O)S[C@H](Cc2ccc(cc2)c3ccccc3)C(=O)O)c(OC)c1
138958	CHEMBL87976	CCOC(=O)c1cnc(NN2C(=O)C(=C(C)C2=O)C)nc1C(F)(F)F
140080	CHEMBL312888	Cc1cc(C)c(NC(=O)c2ccc3nc(Nc4ncc[nH]4)sc3c2)c(C)c1
140300	CHEMBL87518	Cc1cc(C)c(NC(=O)c2ccc3nc(Nc4ncccc4C)sc3c2)c(C)c1
140468	CHEMBL89665	COC(=O)c1ccc(\C=C\2/NC(=O)\C(=C\c3ccc(SCCN(C)C)s3)\NC2=O)cc1
140576	CHEMBL315478	COc1ccc(SC(=O)C(C)(C)C)c(NC(=O)C2(C)CCCCC2)c1
140658	CHEMBL314524	CC(C)CCC1(CCCCC1)C(=O)Nc2cc(ccc2SC(=O)C(C)(C)C)C#N
141392	CHEMBL89128	CC(=CCC\C(=C\CCCC(C(=O)O)P(=O)(O)O)\C)C
141516	CHEMBL86842	COC1(CCOCC1)c2ccc(OCc3ccc4ccccc4c3)cc2
142527	CHEMBL314708	COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H](CCC3=CCOC3=O)[C@@H](O)CCC12
142838	CHEMBL90504	C[C@]12CCC[C@@](C)(C1CCC(=C)[C@@H]2CCC3=CCOC3=O)C(=O)O
142920	CHEMBL439584	CCCCCC(O)\C=C/C=C/CCCCCCCCCC(=O)O
143071	CHEMBL86955	Cc1cc(C)cc(c1)c2c(O)nc3cc(Cl)c(cc3c2OCCCC4CCCCN4)[N+](=O)[O-]
143218	CHEMBL442379	CCCC(O)\C=C\C#CCCCCCCCCCC(=O)O
143995	CHEMBL88468	CNC(=O)[C@H](C)NC(=O)[C@@H]1Cc2ccc(OCCC[C@@H]([C@@H](CC(C)C)C(=O)N1)C(=O)NO)cc2
144486	CHEMBL90850	CC(C)C[C@@H]1[C@H](CCCOC(=O)NCCCC[C@H](NC1=O)C(=O)NCCc2c[nH]c3ccc(C)cc23)C(=O)NO
144750	CHEMBL328732	CCOC(=O)c1cccc(OCCCC2=C(O)Oc3ccccc3C2=O)c1
145140	CHEMBL90284	COc1ccccc1CCCCC2=C(O)Oc3cc(OCc4ccccc4)ccc3C2=O
145662	CHEMBL92171	Nc1cccc(OCCCC2=C(O)Oc3ccccc3C2=O)c1
145883	CHEMBL89160	CC(=O)OC[C@]1(C)[C@H](CC[C@@]2(C)C1C[C@H](OC(=O)C)[C@@]3(C)OC4=C([C@H](O)C23)C(=O)OC(=C4)c5ccc[n+]([O-])c5)OC(=O)C
146409	CHEMBL91196	Oc1ccc(cc1)c2[nH]c(cc2c3ccncc3)c4ccccc4
146643	CHEMBL328021	CCCCO[C@@H]1C2[C@@]3(C)CC[C@H](OC(=O)C)[C@@](C)(COC(=O)C)C3C[C@H](OC(=O)C)[C@@]2(C)OC4=C1C(=O)OC(=C4)c5cccnc5
146689	CHEMBL314282	CC(C)N(C[C@@H](O)c1ccc(Cl)c(Cl)c1)C(=O)Nc2ccc(NC(=O)c3ccc(F)cc3F)cc2
146763	CHEMBL90365	COc1ccc(CNc2nc(N[C@H](CO)CC(C)C)nc3c2ncn3C(C)C)cc1
146870	CHEMBL316097	Cn1cnc2c(nc(NCC(=O)N)nc12)N(CCO)CCNCCO
146978	CHEMBL316305	COc1ccc(CNc2nc(nc3c2ncn3C(C)C)N4CCC(O)C4)cc1
147171	CHEMBL91016	CC(C)(C)N(C[C@@H](O)c1ccc(Cl)c(Cl)c1)C(=O)Nc2ccc(CNC(=O)C(C)(C)C)cc2
147416	CHEMBL90371	CCC(N\N=C(\N)/S)c1cccc(Br)c1
147490	CHEMBL313464	NC(CCCN=C(N)N)C(=O)N1C2CCC1C(=CC2)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)O
147617	CHEMBL90134	O=C(CN1CCC(Cc2ccccc2)CC1)Nc3ccc(nn3)c4ccccc4
147667	CHEMBL91887	Brc1cccc(c1)C2=NN(CC2)C(=S)NCCN3CCOCC3
147710	CHEMBL314378	COc1ccc(CNc2nc(nc3c2ncn3CC(C)C)N(CCO)CCO)cc1
147891	CHEMBL329825	CC(=O)NC(CCCCN)C(=O)N1C2CCC1C(CC2)C(=O)NCCC(=O)O
147925	CHEMBL91360	CCCCc1ccc(CNc2nc(nc3c2ncn3C(C)C)N(CCO)CCO)cc1
148107	CHEMBL91266	N\C(=N\N=C\c1cc(cs1)C#Cc2ccccc2)\S
148895	CHEMBL328240	Fc1ccc(Nc2nccc(n2)c3ccncc3)cc1
149144	CHEMBL90951	CN(C)c1ccc(Nc2nccc(n2)c3ccsc3)cc1
149198	CHEMBL90944	CC1CCN(CC1)c2ccc(Nc3nccc(n3)c4occc4)cc2
149391	CHEMBL93114	Cc1oc(C)c(c1)c2ccnc(Nc3ccccc3)n2
149570	CHEMBL327891	CCCCNS(=O)(=O)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCc2c[nH]cn2
149728	CHEMBL92995	COc1cccc(C2CC(=C3Sc4cc(F)ccc4N=C3C2)O)c1OC
149956	CHEMBL93465	COc1cccc(c1)C2CC(=C3Sc4cc(F)ccc4N=C3C2)O
149959	CHEMBL328927	CCCCNC(=O)C(C)C[C@H](O)[C@@H](N)C[C@@H](C)Cc1ccc(cc1)c2ccccc2
149983	CHEMBL93704	CCCCNC(=O)C(C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(cc1)C(C)(C)C)C(C)(C)C
150103	CHEMBL93527	OC(=O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1c3ccccc3
151174	CHEMBL329994	CCCC(=O)c1cnc2c(OC)cccc2c1Nc3ccc(NC(=O)C)cc3C
151681	CHEMBL92795	CCCC(=O)c1cnc2c(OC)cccc2c1Nc3ccc(NS(=O)(=O)C)cc3C
152157	CHEMBL96877	CCNc1nc(Nc2ccccc2C)c3ccccc3n1
152704	CHEMBL96260	COC(=O)c1sc(cc1NC(=O)Nc2ccc(C)c(C)c2)C(C)(C)C
153204	CHEMBL318465	OC(=O)COc1cccc2C[C@@H](CN3C=CC=C(C(c4ccccc4)c5ccccc5)C3=O)CCc12
153642	CHEMBL96395	NC(=O)[C@@H]1CCCN1C(=O)CNCCNc2ccc(cn2)C#N
153863	CHEMBL96375	COc1ccc(C2CCCc3nc4ccccc4c(N)c23)c(OC)c1
153924	CHEMBL96196	C1CC2N=C(Nc3c2c(C1)nc4ccccc34)c5ccccc5
154164	CHEMBL96814	[O-][N+](=O)c1ccc(NCCNCC(=O)N2CCCC2)nc1
154581	CHEMBL94418	COc1ccc(cc1OC)c2c(C)c(nc3cc(OC)c(OC)c(OC)c23)c4ccccc4
156309	CHEMBL94679	CC(C)(C)CNC(=O)C1(Cc2ccccc2)CCc3ccc(Cc4ccccc4)cc13
156569	CHEMBL314327	ONC(=O)CN(CCCc1ccccc1)C(=O)CN(Cc2ccccc2)C(=O)Nc3ccc(Oc4ccccc4)cc3
156570	CHEMBL320908	CCCCCCCN(CC(=O)N(CCc1ccc(F)cc1)CC(=O)NO)C(=O)Nc2ccc(Oc3ccccc3)cc2
156576	CHEMBL321087	ONC(=O)CN(CCCc1ccccc1)C(=O)CN(CCCc2ccccc2)C(=O)Nc3ccc(Oc4ccccc4)cc3
156726	CHEMBL97175	CCCCCCCN(CC(=O)NO)C(=O)CN(C(c1ccccc1)c2ccccc2)C(=O)Nc3ccc(OCCCC)cc3
156773	CHEMBL415698	CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)NN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)Cc2ccccc2
156802	CHEMBL96277	CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN2C(=O)c3cccc4c(Br)ccc(C2=O)c34)P(=O)(O)O
156824	CHEMBL317947	OC(=O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc3ccccc3)NC(=O)OCC4=CC(=O)C(=CO4)O)C(=O)O
157011	CHEMBL96956	FC(F)(F)c1ccccc1CNC2C3CC4CCC(C3)N4[C@H]2C(c5ccccc5)c6ccccc6
157396	CHEMBL330438	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc2ccccc2)NC(=O)OC(C)(C)C
157564	CHEMBL98231	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)CN2C(=N)N(CCN3CCCCC3)c4ccccc24
158975	CHEMBL316834	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCc2cccc(NC(=O)N)c2
159855	CHEMBL97136	Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)[N-][N+](C)(C)C
160011	CHEMBL320848	OC(=O)c1ccc2cc(OC(F)(F)C(=O)O)ccc2c1
160279	CHEMBL316999	CN(Cc1ccc(N)cc1)C(=O)N2[C@@H](Cc3ccccc3)CC2=O
161353	CHEMBL99268	CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)N)NC(=O)OCc2ccccc2)C(=O)NC(C)(C)C
161735	CHEMBL329258	NCCCC[C@H](NC(=O)CNC(=O)CCc1ccccc1)B(O)O
162310	CHEMBL98795	CC(=CCC\C(=C\CC\C(=C\C(=O)N[C@H](CC(=O)O)C(=O)O)\C)\C)C
163251	CHEMBL100113	Nc1nc(O)c2N(CCNc2n1)\C(=N\c3ccccc3)\S
163280	CHEMBL101598	CC(C)C(=O)Nc1nc(NC(=O)C(C)C)c2nc(c3ccccc3)c(nc2n1)c4ccccc4
164452	CHEMBL323323	CCCCC(NC(=O)c1ccc(\C=C\C(=O)O)cc1)C(=O)NCc2ccccc2
164453	CHEMBL317296	CCCC(NC(=O)c1ccc(\C=C\C(=O)O)cc1)C(=O)NCc2ccccc2
164863	CHEMBL318189	Clc1ccc2C(=C3CCN(CC3)C(=O)[C@@H](Cc4ccccc4)N5C(=O)c6ccccc6C5=O)c7ncccc7CCc2c1
165276	CHEMBL103895	O=S(=O)(NC1CN2CCC1CC2)c3ccc(cc3)c4ccccc4
166767	CHEMBL103918	Cc1nn(c2cccc(N)c2)c3c4ccccc4OC(=O)c13
168348	CHEMBL318303	OC(O)c1ccc(\C=C/2\C(=O)Nc3ccccc23)cc1
168372	CHEMBL321797	O=C1Nc2ccccc2/C/1=C\c3ccc(cc3)N4CCOCC4
