"doc_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","canonical_smiles","compound_chembl_id"
102249,2109040,"<",0.05,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NS(=O)(=O)CC(=O)N5CCC5","CHEMBL3899669"
102249,2173358,"<",0.05,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)N5CC(C5)C(=O)O","CHEMBL3963987"
102249,2147134,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N5CC(C5)C(=O)O","CHEMBL3937763"
102249,2149882,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)N5CC(C5)C(=O)N(C)C","CHEMBL3940511"
102249,2114429,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N5CC(C5)C(=O)N(C)C","CHEMBL3905058"
102249,2156836,"=",0.05,"nM",1,"EC50",10.3,"CNC(=O)C1CN(C1)[C@H]2CCc3c2cccc3c4noc(n4)c5ccc(OC(C)C)c(c5)C#N","CHEMBL3947465"
102249,2126757,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N5CC(C5)C(=O)N6CCC6","CHEMBL3917386"
102249,2152224,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N(C)CC(=O)O","CHEMBL3942853"
102249,2164406,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N(C)CCO","CHEMBL3955035"
102249,2161768,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)N(C)C","CHEMBL3952397"
102249,2112310,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCOCC5","CHEMBL3902939"
102249,2102551,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCOCC5","CHEMBL3893180"
102249,2163799,">",5,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)N[C@H](C)c5ccccc5","CHEMBL3954428"
102249,2150372,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCNCC5","CHEMBL3941001"
102249,2147649,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCNCC5","CHEMBL3938278"
102249,2148432,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC[C@H](O)C5","CHEMBL3939061"
102249,2186747,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC[C@H](O)C5","CHEMBL3977376"
102249,2135720,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC(CO)CC5","CHEMBL3926349"
102249,2108523,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC(CO)CC5","CHEMBL3899152"
102249,2158166,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC[C@@H](O)C5","CHEMBL3948795"
102249,2167581,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC[C@@H](O)C5","CHEMBL3958210"
102249,2120348,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@@H](N)C5","CHEMBL3910977"
102249,2123009,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@H](N)C5","CHEMBL3913638"
102249,2133807,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@@H](N)C5","CHEMBL3924436"
102249,2113140,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@H](N)C5","CHEMBL3903769"
102249,2141717,"=",0.5,"nM",1,"EC50",9.3,"COC(=O)CC1CCN(CC1)C(=O)N[C@@H]2CCc3c2cccc3c4noc(n4)c5ccc(OC(C)C)c(c5)C#N","CHEMBL3932346"
102249,2144436,"=",0.05,"nM",1,"EC50",10.3,"COC(=O)CC1CCN(CC1)C(=O)N[C@H]2CCc3c2cccc3c4noc(n4)c5ccc(OC(C)C)c(c5)C#N","CHEMBL3935065"
102249,2183175,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)OCCO","CHEMBL3973804"
102249,2180618,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC(CC(=O)O)CC5","CHEMBL3971247"
102249,2143680,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC(CC(=O)O)CC5","CHEMBL3934309"
102249,2140975,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@@H](O)C5","CHEMBL3931604"
102249,2166862,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@H](O)C5","CHEMBL3957491"
102249,2164244,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@@H](O)C5","CHEMBL3954873"
102249,2129330,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@H](O)C5","CHEMBL3919959"
102249,2119640,"=",0.1,"nM",1,"EC50",10,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC(O)C5","CHEMBL3910269"
102249,2102543,"=",0.1,"nM",1,"EC50",10,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC(O)C5","CHEMBL3893172"
102249,2145476,"=",0.05,"nM",1,"EC50",10.3,"COC(=O)C1CCN(CC1)C(=O)N[C@@H]2CCc3c2cccc3c4noc(n4)c5ccc(OC(C)C)c(c5)C#N","CHEMBL3936105"
102249,2109323,"=",0.05,"nM",1,"EC50",10.3,"COC(=O)C1CCN(CC1)C(=O)N[C@H]2CCc3c2cccc3c4noc(n4)c5ccc(OC(C)C)c(c5)C#N","CHEMBL3899952"
102249,2173426,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC(CC5)C(=O)O","CHEMBL3964055"
102249,2147410,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC(CC5)C(=O)O","CHEMBL3938039"
102249,2150139,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC(O)CC5","CHEMBL3940768"
102249,2186535,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC(O)CC5","CHEMBL3977164"
102249,2195414,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@H](C5)N(C)C","CHEMBL3986043"
102249,2132970,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CC[C@@H](C5)N(C)C","CHEMBL3923599"
102249,2135728,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@H](C5)N(C)C","CHEMBL3926357"
102249,2122236,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CC[C@@H](C5)N(C)C","CHEMBL3912865"
102249,2177651,">",5,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NC(=O)N5CCC(CC5)N(C)C","CHEMBL3968280"
102249,2178151,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=O)N5CCC(CC5)N(C)C","CHEMBL3968780"
102249,2142886,"<",0.05,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@@H](CCc34)NS(=O)(=O)N","CHEMBL3933515"
102249,2187492,"<",0.05,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NS(=O)(=O)N","CHEMBL3978121"
102249,2174771,"=",0.05,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1C#N)c2onc(n2)c3cccc4[C@H](CCc34)NC(=N)N","CHEMBL3965400"
102249,2147807,"=",0.5,"nM",1,"EC50",9.3,"CC(C)Oc1ccc(cc1S(=O)(=O)C)c2onc(n2)c3cccc4[C@H](N)CCc34","CHEMBL3938436"
102249,2131550,"=",2.88,"nM",1,"EC50",8.54,"CCOc1ccc(cc1OCC)c2onc(n2)c3cccc4C(CCc34)NCCO","CHEMBL3922179"
102249,2128816,"=",0.16,"nM",1,"EC50",9.8,"CCOc1ccc(cc1OCC)c2onc(n2)c3cccc4C(O)CCc34","CHEMBL3919445"
102659,613620,"=",1160,"nM",1,"EC50",5.94,"Cc1cc(O)ccc1NC(=O)c2cc(NC3CCCCC3)ncn2","CHEMBL1081654"
102659,613547,"=",16700,"nM",1,"EC50",4.78,"Oc1ccc(NC(=O)c2cc(NC3CCCC3)ncn2)cc1","CHEMBL1080748"
102659,2187693,"=",790,"nM",1,"EC50",6.1,"Cc1cc(NC(=O)c2cc(NC3CCCCC3)ncn2)ccc1O","CHEMBL3978322"
102659,2158578,"=",540,"nM",1,"EC50",6.27,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c4ccccc14","CHEMBL3949207"
102659,2140687,"=",1140,"nM",1,"EC50",5.94,"OC(=Nc1ccc(O)c(Cl)c1)c2cc(NC3CCCCC3)ncn2","CHEMBL3931316"
102659,613621,"=",440,"nM",1,"EC50",6.36,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(F)c1","CHEMBL1081655"
102659,613681,"=",390,"nM",1,"EC50",6.41,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(Cl)c1","CHEMBL1076723"
102659,2116232,"=",1040,"nM",1,"EC50",5.98,"Cc1c(O)ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c1C","CHEMBL3906861"
102659,2131767,"=",1440,"nM",1,"EC50",5.84,"Cc1cc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(C)cc1O","CHEMBL3922396"
102659,2103756,"=",3870,"nM",1,"EC50",5.41,"OC(=Nc1cc(Cl)c(O)c(Cl)c1)c2cc(NC3CCCCC3)ncn2","CHEMBL3894385"
102659,2171527,"=",19500,"nM",1,"EC50",4.71,"O=C(N=C1C=CNC=C1)c2cc(NC3CCCCC3)ncn2","CHEMBL3962156"
102659,613748,"=",960,"nM",1,"EC50",6.02,"CS(=O)(=O)Nc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087139"
102659,2128338,"=",1580,"nM",1,"EC50",5.8,"OC(=Nc1ccc(O)c(F)c1)c2cc(NC3CCCCC3)ncn2","CHEMBL3918967"
102659,613682,"=",380,"nM",1,"EC50",6.42,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(c1)C(F)(F)F","CHEMBL1087651"
102659,2178157,"=",1070,"nM",1,"EC50",5.97,"O=C(N=C1C=CNc2ccccc12)c3cc(NC4CCCCC4)ncn3","CHEMBL3968786"
102659,613750,"=",1990,"nM",1,"EC50",5.7,"NS(=O)(=O)c1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087141"
102659,613751,"=",440,"nM",1,"EC50",6.36,"Cc1cc(ccc1NC(=O)c2cc(NC3CCCCC3)ncn2)S(=O)(=O)N","CHEMBL1087142"
102659,613551,"=",700,"nM",1,"EC50",6.16,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3","CHEMBL1081270"
102659,613549,"=",2100,"nM",1,"EC50",5.68,"Cc1ccccc1Nc2cc(ncn2)C(=O)Nc3ccc(O)cc3","CHEMBL1081268"
102659,613552,"=",660,"nM",1,"EC50",6.18,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL1081271"
102659,613619,"=",370,"nM",1,"EC50",6.43,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc(O)cc2","CHEMBL1081646"
102659,613550,"=",970,"nM",1,"EC50",6.01,"Cc1cc(O)ccc1NC(=O)c2cc(NC3CCCCCC3)ncn2","CHEMBL1081269"
102659,2155724,"=",1680,"nM",1,"EC50",5.78,"CC1CCCCC1Nc2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL3946353"
102659,613617,"=",400,"nM",1,"EC50",6.4,"CCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL1076708"
102659,2140305,"=",240,"nM",1,"EC50",6.62,"Oc1ccc(NC(=O)c2cc(OC3CCCCC3)ncn2)cc1","CHEMBL3930934"
102659,2164419,"=",374,"nM",1,"EC50",6.43,"COc1cc(NS(=O)(=O)C)ccc1N=C(O)c2cc(NC3CCCCC3)ncn2","CHEMBL3955048"
102659,613893,"=",2710,"nM",1,"EC50",5.57,"O=C(Nc1ccc2[nH]ncc2c1)c3cc(NC4CCCCC4)ncn3","CHEMBL1087282"
102659,613823,"=",65,"nM",1,"EC50",7.19,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL1088176"
102659,2113380,"=",674,"nM",1,"EC50",6.17,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3)S(=O)(=O)N","CHEMBL3904009"
102659,2141380,"=",2000,"nM",1,"EC50",5.7,"CCNS(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(C)C3CCCCC3)cc1","CHEMBL3932009"
102659,2118920,"=",610,"nM",1,"EC50",6.21,"CC1CCC(CC1)N(C)c2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL3909549"
102659,613618,"=",24.6,"nM",1,"EC50",7.61,"Cc1cc(O)ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4","CHEMBL1081645"
102659,2150388,"=",132,"nM",1,"EC50",6.88,"Cc1cc(O)ccc1NC(=O)c2cc(OC3CCCCC3)ncn2","CHEMBL3941017"
102659,612793,"=",418,"nM",1,"EC50",6.38,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3","CHEMBL1080684"
102659,2192193,"=",2920,"nM",1,"EC50",5.54,"CCC(C)Oc1cc(ncn1)C(=O)Nc2ccc(O)cc2C","CHEMBL3982822"
102659,2122315,"=",907,"nM",1,"EC50",6.04,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3)S(=O)(=O)NCCO","CHEMBL3912944"
102659,613824,"=",2,"nM",1,"EC50",8.7,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)N","CHEMBL1088177"
102659,612866,"=",211,"nM",1,"EC50",6.68,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3cc4cn[nH]c4cc3C","CHEMBL1080881"
102659,2168658,"=",1520,"nM",1,"EC50",5.82,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3)S(=O)(=O)NCC(O)CO","CHEMBL3959287"
102659,2141181,"=",1780,"nM",1,"EC50",5.75,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc4NC(=O)Cc4c3","CHEMBL3931810"
102659,2179727,"=",2280,"nM",1,"EC50",5.64,"COCCNS(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(C)C3CCCCC3)cc1","CHEMBL3970356"
102659,2146641,"=",1350,"nM",1,"EC50",5.87,"CN(C1CCCCC1)c2cc(ncn2)C(=O)N=C3C=CNc4ccccc34","CHEMBL3937270"
102659,612796,"=",9,"nM",1,"EC50",8.05,"O=C(Nc1ccc2[nH]ncc2c1)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1080864"
102659,612797,"=",13,"nM",1,"EC50",7.89,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3","CHEMBL1080865"
102659,2184866,"=",19,"nM",1,"EC50",7.72,"O=C(N=C1C=CNc2ccccc12)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL3975495"
102659,612867,"=",6,"nM",1,"EC50",8.22,"Cc1cc2[nH]ncc2cc1NC(=O)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1080382"
102659,613891,"=",39,"nM",1,"EC50",7.41,"NCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087910"
102659,2155536,"=",107,"nM",1,"EC50",6.97,"O=C(N=C1C=CNC=C1)c2cc(ncn2)N(CC3CC3)C4CCCCC4","CHEMBL3946165"
102659,613889,"=",73,"nM",1,"EC50",7.14,"NC(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087785"
102659,2192845,"=",60,"nM",1,"EC50",7.22,"OCC(O)CNS(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL3983474"
102659,613684,"=",4450,"nM",1,"EC50",5.35,"OCCc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087770"
102659,613485,"=",1780,"nM",1,"EC50",5.75,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1081079"
102659,613825,"=",2.9,"nM",1,"EC50",8.54,"CCCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL1088178"
102659,2167596,"=",9.2,"nM",1,"EC50",8.04,"COCCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL3958225"
102659,2107469,"=",21,"nM",1,"EC50",7.68,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL3898098"
102659,613826,"=",36,"nM",1,"EC50",7.44,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc(cc2C)S(=O)(=O)N","CHEMBL1076743"
102659,2178673,"=",39,"nM",1,"EC50",7.41,"CC(C)CN(C1CCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL3969302"
102659,2137172,"=",558,"nM",1,"EC50",6.25,"CCOCN(CCOC)c1cc(ncn1)C(=O)Nc2ccc(cc2C)S(=O)(=O)N","CHEMBL3927801"
102659,2168192,"=",51,"nM",1,"EC50",7.29,"CCCN(C(C)C)c1cc(ncn1)C(=O)Nc2ccc(cc2C)S(=O)(=O)N","CHEMBL3958821"
102659,612869,"=",12,"nM",1,"EC50",7.92,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCC(=O)O","CHEMBL1080384"
102659,615661,"=",3,"nM",1,"EC50",8.52,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCCC(=O)O","CHEMBL1082869"
102659,615663,"=",20,"nM",1,"EC50",7.7,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCCCC(=O)O","CHEMBL1086158"
102659,2131764,"=",8840,"nM",1,"EC50",5.05,"CN(C)S(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)c(C)c1","CHEMBL3922393"
102659,2159497,"=",13300,"nM",1,"EC50",4.88,"Cc1cc(ccc1NC(=O)c2cc(OC3CCCCC3)ncn2)S(=O)(=O)N","CHEMBL3950126"
102659,2164667,"=",32,"nM",1,"EC50",7.5,"COCCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc4n[nH]cc4c3","CHEMBL3955296"
102659,2184418,"=",68,"nM",1,"EC50",7.17,"CCCN(C(C)C)c1cc(ncn1)C(=O)Nc2ccc3n[nH]cc3c2","CHEMBL3975047"
102659,612865,"=",6.8,"nM",1,"EC50",8.17,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc3[nH]ncc3c2","CHEMBL1080880"
102659,2146167,"=",19,"nM",1,"EC50",7.72,"CC(C)CN(C1CCCC1)c2cc(ncn2)C(=O)Nc3ccc4n[nH]cc4c3","CHEMBL3936796"
102659,2175925,"=",1110,"nM",1,"EC50",5.96,"COCCN(CCOC)c1cc(ncn1)C(=O)Nc2ccc3n[nH]cc3c2","CHEMBL3966554"
102659,612868,"=",12,"nM",1,"EC50",7.92,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3cc4cn[nH]c4cc3C","CHEMBL1080383"
102659,2174984,"=",497,"nM",1,"EC50",6.3,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc(CN)cc2","CHEMBL3965613"
102659,2135219,"=",724,"nM",1,"EC50",6.14,"CC(C)(C)OC(=O)CNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL3925848"
102659,2122916,"=",2160,"nM",1,"EC50",5.67,"CCC(NCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1)C(=O)OC","CHEMBL3913545"
102659,2196190,"=",2690,"nM",1,"EC50",5.57,"CN(CC(=O)OC(C)(C)C)Cc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL3986819"
102659,2113920,"=",48,"nM",1,"EC50",7.32,"COC(=O)CCNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL3904549"
102659,613892,"=",104,"nM",1,"EC50",6.98,"CN(C)Cc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087911"
102659,2184750,"=",328,"nM",1,"EC50",6.48,"O=C(Nc1ccc(CN2CCNCC2)cc1)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL3975379"
102659,615735,"=",35,"nM",1,"EC50",7.46,"OC(=O)CNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090066"
102659,2108413,"=",287,"nM",1,"EC50",6.54,"CCC(NCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1)C(=O)O","CHEMBL3899042"
102659,615736,"=",94,"nM",1,"EC50",7.03,"CN(CC(=O)O)Cc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090422"
102659,615737,"=",19,"nM",1,"EC50",7.72,"OC(=O)CCNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090423"
102659,2105097,"=",1155,"nM",1,"EC50",5.94,"COC(=O)C(C)(C)NCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL3895726"
102659,2127643,"=",2.9,"nM",1,"EC50",8.54,"OC(=O)C1CN(Cc2ccc(NC(=O)c3cc(ncn3)N(CC4CC4)C5CCCCC5)cc2)C1","CHEMBL3918272"
102659,2099607,"=",118,"nM",1,"EC50",6.93,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CO)cc3C","CHEMBL3890236"
102659,2188930,"=",216,"nM",1,"EC50",6.67,"COCCN(C(C)C)c1cc(ncn1)C(=O)Nc2ccc3n[nH]cc3c2","CHEMBL3979559"
102659,2190449,"=",101,"nM",1,"EC50",7,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN)cc3","CHEMBL3981078"
102659,2120428,"=",1490,"nM",1,"EC50",5.83,"COCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN)cc3","CHEMBL3911057"
102659,2195606,"=",69,"nM",1,"EC50",7.16,"COCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4n[nH]cc4c3","CHEMBL3986235"
102659,2101189,"=",145,"nM",1,"EC50",6.84,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4CNCCc4c3","CHEMBL3891818"
102659,2177780,"=",236,"nM",1,"EC50",6.63,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4CCNCc4c3","CHEMBL3968409"
102659,2106655,"=",1470,"nM",1,"EC50",5.83,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN4CCOCC4)cc3C","CHEMBL3897284"
102659,2189401,"=",265,"nM",1,"EC50",6.58,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN(C)C)cc3C","CHEMBL3980030"
102659,2115616,"=",821,"nM",1,"EC50",6.09,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CNCCOC)cc3C","CHEMBL3906245"
102659,2153983,"=",391,"nM",1,"EC50",6.41,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN(C)CCO)cc3C","CHEMBL3944612"
102659,2183432,"=",33,"nM",1,"EC50",7.48,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CNCCC(=O)O)cc3C","CHEMBL3974061"
102659,2151323,"=",706,"nM",1,"EC50",6.15,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(CN4CCCC4=O)cc3C","CHEMBL3941952"
